ID,Channel ID,Sign Language,Spoken Language,Video Name,Release Date,Webpage URL,Video URL,External Subtitles URL,Resolution,Cropped,Video Length,FPS,Number of Frames,Date of Acquisition,File Size,Subtitles Type,Subtitles,Sentences,Tokens,Characters
566,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 13,2020-02-17,https://www.youtube.com/watch?v=kXs_Ci2b_0g,,,720p,no,256,30,7680,2023-01-09,50.90084934234619,auto,116,,663,4051
567,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 12,2020-02-14,https://www.youtube.com/watch?v=QprJQLg0mHg,,,720p,no,311,30,9330,2023-01-09,54.15585136413574,auto,136,,822,4814
568,810,LSP,Peruvian,#DefensoríaEnDirecto hablando del caso de Ana Estrada en busca de una #muertedigna,2020-02-14,https://www.youtube.com/watch?v=DRsU__f1BHw,,,720p,no,1478,30,44340,2023-01-09,227.85601139068604,auto,592,,3864,21345
569,810,LSP,Peruvian,CIADI es institución muy técnica que se pronunció en dos casos similares en Argentina y Venezuela,2020-02-13,https://www.youtube.com/watch?v=TCLTbxL0Kis,,,360p,no,1194,30,35820,2023-01-09,86.95752620697021,auto,453,,2951,16081
570,810,LSP,Peruvian,AREQUIPA SE INICIO SUPERVISIÓN DE INSTITUCIONES EDUCATIVAS PARA BUEN INICIO DEL AÑO ESCOLAR,2020-02-13,https://www.youtube.com/watch?v=Rq4YmEwXKHo,,,720p,no,107,30,3210,2023-01-09,24.729119300842285,auto,46,,272,1666
571,810,LSP,Peruvian,"Entrevista a Nelly Aedo, Jefa del Programa de Pueblos Indígenas",2020-02-13,https://www.youtube.com/watch?v=VoTRHjIahb0,,,360p,no,1188,30,35640,2023-01-09,65.8953104019165,auto,500,,3169,18167
572,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 11,2020-12-02,https://www.youtube.com/watch?v=IYaCvEJXG3k,,,720p,no,307,30,9210,2023-01-09,62.72263050079346,auto,137,,787,4783
573,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 10,2020-10-02,https://www.youtube.com/watch?v=cayx5AmlTHQ,,,720p,no,303,30,9090,2023-01-09,53.773019790649414,auto,144,,852,5079
574,810,LSP,Peruvian,"Presentamos un amparo a favor de Ana Estrada y derechos a la vida, libertad y dignidad",2020-10-02,https://www.youtube.com/watch?v=Qc0q7FvcsJA,,,720p,no,566,30,16980,2023-01-09,67.73859977722168,auto,218,,1420,7765
575,810,LSP,Peruvian,Haremos un informe para ver cómo está la salud en el Perú,2020-10-02,https://www.youtube.com/watch?v=NVkmvpVIVWk,,,720p,no,523,30,15690,2023-01-09,72.52722072601318,auto,224,,1403,7911
576,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 9,2020-07-02,https://www.youtube.com/watch?v=k8I9oOtlQJo,,,720p,no,380,30,11400,2023-01-09,57.599740982055664,auto,156,,943,5366
577,810,LSP,Peruvian,Ana Estrada en busca de una #MuerteDigna,2020-07-02,https://www.youtube.com/watch?v=iDAYJghz_bA,,,720p,no,218,30,6540,2023-01-09,21.014883041381836,auto,69,,330,1705
578,810,LSP,Peruvian,Ana busca una #MuerteDigna,2020-07-02,https://www.youtube.com/watch?v=rhTN9Kyd__U,,,720p,no,349,30,10470,2023-01-09,68.03283309936523,auto,131,,859,4571
579,810,LSP,Peruvian,En #DefensoríaEnDirecto se habló sobre el PROCESO DE MATRÍCULA ESCOLAR,2020-06-02,https://www.youtube.com/watch?v=T36WrpsfCBs,,,360p,no,1247,30,37410,2023-01-09,58.39206027984619,auto,465,,2938,16418
580,810,LSP,Peruvian,Muerte Digna La dignidad de la persona es la base de la existencia personal,2020-06-02,https://www.youtube.com/watch?v=7pTuRUN_9UY,,,360p,no,673,30,20190,2023-01-09,22.441869735717773,auto,254,,1632,9031
581,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 8,2020-05-02,https://www.youtube.com/watch?v=YYhLtQkNo8Y,,,720p,no,305,30,9150,2023-01-09,59.206488609313965,auto,140,,796,4802
582,810,LSP,Peruvian,DEFENSORÍA DEL PUEBLO SUPERVISA ATENCIÓN A PERSONAS AFECTADAS,2020-04-02,https://www.youtube.com/watch?v=wXgqHBF-elg,,,720p,no,206,30,6180,2023-01-09,52.88757514953613,auto,83,,504,2964
583,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 7,2020-03-02,https://www.youtube.com/watch?v=XMAWhv8k4vw,,,720p,no,285,30,8550,2023-01-09,62.7171573638916,auto,122,,727,4362
584,810,LSP,Peruvian,Advertimos que Lima y Callao están atestadas de 245 puntos críticos de accidentes y desastres.,2020-03-02,https://www.youtube.com/watch?v=M4tw-at1MFc,,,360p,no,521,30,15630,2023-01-09,40.96959686279297,auto,210,,1402,7543
585,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 6,2020-01-31,https://www.youtube.com/watch?v=nJQdHMCnlTY,,,720p,no,288,30,8640,2023-01-09,51.52676200866699,auto,120,,709,4286
586,810,LSP,Peruvian,En #DefensoríaEnDirecto se habló sobre EDUCACIÓN INCLUSIVA,2020-01-30,https://www.youtube.com/watch?v=wptBo3-VvP4,,,360p,no,1161,30,34830,2023-01-09,55.83660697937012,auto,423,,2516,14599
587,810,LSP,Peruvian,Defensoría del Pueblo recorrió calles de Surco para supervisar recojo de basura,2020-01-30,https://www.youtube.com/watch?v=_8P1TZn0YdM,,,720p,no,99,30,2970,2023-01-09,27.277137756347656,auto,41,,256,1530
588,810,LSP,Peruvian,Recojo de basura en Surco Convocaremos a autoridades para una rendición de cuentas,2020-01-30,https://www.youtube.com/watch?v=HiNdt41ZrNs,,,360p,no,834,30,25020,2023-01-09,41.22408962249756,auto,359,,2198,12619
589,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 5,2020-01-29,https://www.youtube.com/watch?v=u27eOiIkswI,,,720p,no,300,30,9000,2023-01-09,66.17474460601807,auto,134,,787,4742
590,810,LSP,Peruvian,Defensor del Pueblo supervisó accesibilidad en colegio de SJL,2020-01-29,https://www.youtube.com/watch?v=s0SH3TlM3Uo,,,720p,no,145,30,4350,2023-01-09,36.729026794433594,auto,42,,270,1446
591,810,LSP,Peruvian,Supervisión de accesibilidad en colegio de Huánuco,2020-01-29,https://www.youtube.com/watch?v=dq3dl0ukKJQ,,,720p,no,145,30,4350,2023-01-09,11.720568656921387,auto,14,,75,458
592,810,LSP,Peruvian,Segundo balance de proceso electoral #Elecciones2020,2020-01-27,https://www.youtube.com/watch?v=cjaen2xM8Bo,,,720p,no,328,30,9840,2023-01-09,73.24077796936035,auto,130,,764,4604
593,810,LSP,Peruvian,Primer balance de proceso electoral #Elecciones2020,2020-01-27,https://www.youtube.com/watch?v=law0G580-TY,,,720p,no,268,30,8040,2023-01-09,39.072970390319824,auto,116,,683,4077
594,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 4,2020-01-27,https://www.youtube.com/watch?v=ls8wXeFm5G0,,,720p,no,340,30,10200,2023-01-09,73.3101692199707,auto,144,,846,5078
595,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 3,2020-01-27,https://www.youtube.com/watch?v=ORud10mYC78,,,720p,no,310,30,9300,2023-01-09,63.837382316589355,auto,141,,781,4828
597,810,LSP,Peruvian,#DefensoríaEnDirecto,2020-01-24,https://www.youtube.com/watch?v=bNW8HtJuSo8,,,360p,no,1232,30,36960,2023-01-09,62.24700450897217,auto,412,,2203,13023
598,810,LSP,Peruvian,#LaDefensoríaInforma micro noticiero número 2,2020-01-24,https://www.youtube.com/watch?v=cNP-p1ZABfo,,,720p,no,258,30,7740,2023-01-09,51.648282051086426,auto,118,,648,4055
599,810,LSP,Peruvian,Huánuco supervisión en locales de votación,2020-01-24,https://www.youtube.com/watch?v=Jgiwa9ONq7c,,,720p,no,38,30,1140,2023-01-09,9.689913749694824,auto,13,,72,441
600,810,LSP,Peruvian,#DefensoríaEnDirecto_0,2020-01-23,https://www.youtube.com/watch?v=ue3VmWp2Bf8,,,720p,no,992,30,29760,2023-01-09,143.47454643249512,auto,377,,2370,13247
601,810,LSP,Peruvian,#DiscapacidadConDerechos,2020-01-22,https://www.youtube.com/watch?v=yhOrcXCNZvA,,,720p,no,121,24,2904,2023-01-09,15.148335456848145,auto,54,,310,1807
602,810,LSP,Peruvian,#DiscapacidadConDerechos EDUCACIÓN INCLUSIVA,2020-01-22,https://www.youtube.com/watch?v=AsdpvhTzSgE,,,720p,no,129,24,3096,2023-01-09,23.28721809387207,auto,54,,310,1807
603,810,LSP,Peruvian,#DiscapacidadConDerechos EDUCACIÓN INCLUSIVA_0,2020-01-22,https://www.youtube.com/watch?v=0EN5GhZPbI4,,,720p,no,128,24,3072,2023-01-09,22.915321350097656,auto,54,,310,1807
604,810,LSP,Peruvian,#DefensoríaEnDirecto_1,2020-01-22,https://www.youtube.com/watch?v=PqapzHM-52c,,,720p,no,1011,30,30330,2023-01-09,130.06187438964844,auto,362,,2228,12450
605,810,LSP,Peruvian,#LaDefensoríaInforma es nuestro micronoticiero,2020-01-22,https://www.youtube.com/watch?v=TVxdyESpfs8,,,720p,no,250,30,7500,2023-01-09,48.9722318649292,auto,112,,609,3804
606,810,LSP,Peruvian,Recomendaciones mejorar accesibilidad para personas con discapacidad en centros de votación,2020-01-21,https://www.youtube.com/watch?v=2_KOGYTpW94,,,720p,no,96,30,2880,2023-01-09,22.90316390991211,auto,33,,189,1161
607,810,LSP,Peruvian,#Elecciones2020 ¿Sabes cuáles son las principales funciones de laslos congresistas,2020-01-21,https://www.youtube.com/watch?v=e4fbhLzgv2M,,,720p,no,72,30,2160,2023-01-09,12.087651252746582,auto,29,,150,972
608,810,LSP,Peruvian,"¡Feliz día, Lima! Celebremos el #AniversarioDeLima, respetando.",2020-01-21,https://www.youtube.com/watch?v=rrMY4fP4Shw,,,720p,no,31,30,930,2023-01-09,7.923233985900879,auto,8,,42,256
609,810,LSP,Peruvian,Participamos en retiro de publicidad electoral en zonas prohibidas,2020-01-21,https://www.youtube.com/watch?v=ehSedle1cOA,,,720p,no,69,30,2070,2023-01-09,18.19545555114746,auto,26,,151,940
610,810,LSP,Peruvian,"Celebremos el #AniversarioDeLima, respetando",2020-01-21,https://www.youtube.com/watch?v=CWiB6XuT9tE,,,720p,no,32,30,960,2023-01-09,8.011343955993652,auto,8,,40,255
611,810,LSP,Peruvian,"Celebremos el #AniversarioDeLima, cuidándola",2020-01-21,https://www.youtube.com/watch?v=GKzbhZKBNS8,,,720p,no,34,30,1020,2023-01-09,6.768627166748047,auto,9,,48,288
612,810,LSP,Peruvian,Principio de Neutralidad #Elecciones2020,2020-01-21,https://www.youtube.com/watch?v=N84Gzj3DtFY,,,720p,no,59,30,1770,2023-01-09,15.824851036071777,auto,23,,124,798
613,810,LSP,Peruvian,#Elecciones2020,2020-01-16,https://www.youtube.com/watch?v=2Nm3SHUR4xo,,,720p,no,70,30,2100,2023-01-09,12.194612503051758,auto,29,,150,972
614,810,LSP,Peruvian,Madres expresan lo que anhelan para sus hijos #DiscapacidadConDerechos,2020-01-15,https://www.youtube.com/watch?v=bh55wsV0LcA,,,720p,no,247,24,5928,2023-01-09,40.646180152893066,auto,98,,605,3369
615,810,LSP,Peruvian,Discapacidad y empleo #DiscapacidadConDerechos,2020-01-15,https://www.youtube.com/watch?v=XN4ghwA30i0,,,720p,no,155,24,3720,2023-01-09,21.873408317565918,auto,53,,295,1740
616,810,LSP,Peruvian,Salud mental #DiscapacidadConDerechos,2020-01-15,https://www.youtube.com/watch?v=bRFEx2OBu1E,,,720p,no,104,24,2496,2023-01-09,19.145411491394043,auto,42,,250,1438
617,810,LSP,Peruvian,Revive los mejores momentos de nuestro festival #DiscapacidadConDerechos ¡Ahora!,2019-12-27,https://www.youtube.com/watch?v=STfq2BlPo6k,,,720p,no,120,30,3600,2023-01-09,27.20237445831299,auto,24,,105,552
618,810,LSP,Peruvian,Padres de un niño con síndrome Down nos cuentan su experiencia,2019-12-27,https://www.youtube.com/watch?v=vwyYZwbSa8c,,,720p,no,138,30,4140,2023-01-09,26.114109992980957,auto,46,,278,1564
619,810,LSP,Peruvian,La artista Gloria Quispe nos cuenta detalles de su obra,2019-12-27,https://www.youtube.com/watch?v=yj4M21016YQ,,,720p,no,13,30,390,2023-01-09,2.5093088150024414,auto,4,,32,178
620,810,LSP,Peruvian,La artista Delfina Nina nos cuenta detalles de su obra en exposición colectiva #Creadoras,2019-12-27,https://www.youtube.com/watch?v=cKippZoMEZQ,,,720p,no,39,30,1170,2023-01-09,6.1384077072143555,auto,13,,82,442
621,810,LSP,Peruvian,Compartimos mensaje de artista Luz Letts en conversatorios de #Creadoras,2019-12-27,https://www.youtube.com/watch?v=6CXSZQKXbY4,,,720p,no,32,30,960,2023-01-09,6.683114051818848,auto,12,,90,449
622,810,LSP,Peruvian,La artista Valeria Ghezzi da detalles de sus trabajos que se muestran en #Creadoras,2019-12-27,https://www.youtube.com/watch?v=_4l_5ft1edM,,,720p,no,258,30,7740,2023-01-09,58.26131725311279,auto,79,,464,2528
623,810,LSP,Peruvian,Curador Manuel Munive da mayor información sobre la muestra #Creadoras,2019-12-26,https://www.youtube.com/watch?v=s4ZAPEqiOb4,,,720p,no,483,30,14490,2023-01-09,101.58214378356934,auto,180,,1179,6201
624,810,LSP,Peruvian,Artista Luz Letts dio detalles de obras que presenta en #Creadoras,2019-12-26,https://www.youtube.com/watch?v=y8WQfaQY6h4,,,720p,no,178,30,5340,2023-01-09,39.24233818054199,auto,55,,341,1756
626,810,LSP,Peruvian,Festival #DiscapacidadConDerechos ¡Ahora!,2019-12-23,https://www.youtube.com/watch?v=Y5jdgCvXu30,,,720p,no,120,30,3600,2023-01-09,27.503897666931152,auto,9,,70,370
627,810,LSP,Peruvian,Festival #DiscapacidadConDerechos ¡Ahora!_0,2019-12-23,https://www.youtube.com/watch?v=vht-vh5nUyk,,,720p,no,24,30,720,2023-01-09,5.051112174987793,auto,9,,70,370
628,810,LSP,Peruvian,Los Olaya invitan a #DiscapacidadConDerechos ¡Ahora!,2019-12-23,https://www.youtube.com/watch?v=FnCGH_hHy6k,,,720p,no,18,30,540,2023-01-09,4.888749122619629,auto,7,,53,285
629,810,LSP,Peruvian,Festival #DiscapacidadConDerechos ¡Ahora!_1,2019-12-23,https://www.youtube.com/watch?v=YJ6FGYSkDJc,,,720p,no,31,30,930,2023-01-09,7.41090202331543,auto,9,,50,305
630,810,LSP,Peruvian,#FelicesFiestas y próspero Año 2020 #FiestasSinPirotecnia,2019-12-23,https://www.youtube.com/watch?v=yyLainGNIy8,,,720p,no,38,30,1140,2023-01-09,9.412833213806152,auto,8,,25,136
631,810,LSP,Peruvian,"No te arriesgues, ni pongas en riesgo a otros #FiestasSinPirotecnia",2019-12-23,https://www.youtube.com/watch?v=xm7z3q_Rapc,,,720p,no,42,30,1260,2023-01-09,6.819588661193848,auto,12,,69,397
633,810,LSP,Peruvian,Yvonne Frayssinet resalta labor de supervisión a las CEM #SúmateParaQueNoNosResten,2019-12-23,https://www.youtube.com/watch?v=re6cog6GLoU,,,720p,no,33,30,990,2023-01-09,6.024036407470703,auto,10,,54,303
634,810,LSP,Peruvian,Rosana Cueva se une a #SúmateParaQueNoNosResten y exige un mejor trabajo en prevención de violencia,2019-12-23,https://www.youtube.com/watch?v=9vnPwTEtoKg,,,720p,no,43,30,1290,2023-01-09,6.707061767578125,auto,12,,64,379
635,810,LSP,Peruvian,Fernanda Kanno se une a #SúmateParaQueNoNosResten,2019-12-23,https://www.youtube.com/watch?v=7-el-ZVfDx0,,,720p,no,33,30,990,2023-01-09,5.688190460205078,auto,9,,60,338
636,810,LSP,Peruvian,Teresina Muñoz se une a #SúmateParaQueNoNosResten,2019-12-23,https://www.youtube.com/watch?v=B1dzcgWYM1s,,,720p,no,34,30,1020,2023-01-09,5.046017646789551,auto,9,,65,355
637,810,LSP,Peruvian,Susel Paredes pide acabar en el Perú con la violencia contra niñas y mujeres este 2020,2019-12-23,https://www.youtube.com/watch?v=E9ytDNEkzSc,,,720p,no,42,30,1260,2023-01-09,11.164327621459961,auto,11,,62,344
638,810,LSP,Peruvian,"Rosario Sasieta se une a la lucha contra la violencia física, psicológica y sexual hacia las mujeres",2019-12-23,https://www.youtube.com/watch?v=-PnZ1kLQ4as,,,720p,no,37,30,1110,2023-01-09,6.255666732788086,auto,7,,45,255
639,810,LSP,Peruvian,Ana Jara pidió continuar en lucha contra la violencia hacia las mujeres #SúmateParaQueNoNosResten,2019-12-23,https://www.youtube.com/watch?v=A_cepAEEyBk,,,720p,no,46,30,1380,2023-01-09,10.026819229125977,auto,13,,64,409
640,810,LSP,Peruvian,Susan Ochoa se unió a #SúmateParaQueNoNosResten,2019-12-23,https://www.youtube.com/watch?v=unA_8tUZVag,,,720p,no,25,30,750,2023-01-09,4.649482727050781,auto,9,,46,244
641,810,LSP,Peruvian,La tarea no acaba aún,2019-12-23,https://www.youtube.com/watch?v=oNpwHrbwh2w,,,720p,no,38,30,1140,2023-01-09,6.054671287536621,auto,9,,60,332
642,810,LSP,Peruvian,"En la lucha contra la violencia física, psicológica, laboral o sexual #SúmateParaQueNoNosResten",2019-12-23,https://www.youtube.com/watch?v=cFWAgKV2pAM,,,720p,no,94,30,2820,2023-01-09,16.834716796875,auto,30,,193,1056
643,810,LSP,Peruvian,"Resumen de actividades del año de la Defensoría del Pueblo en el 2019, Primera parte",2019-12-19,https://www.youtube.com/watch?v=bwnH8yZg2sI,,,720p,no,217,30,6510,2023-01-09,47.059200286865234,auto,43,,216,1254
644,810,LSP,Peruvian,Obras Inconclusas impiden tránsito fluido en Lima Sur,2019-12-19,https://www.youtube.com/watch?v=6N7WifArhww,,,720p,no,120,30,3600,2023-01-09,33.732529640197754,auto,37,,222,1277
645,810,LSP,Peruvian,"El Defensor del Pueblo los y las invita a asistir a la muestra artística Creadoras, en nuestra sede",2019-11-28,https://www.youtube.com/watch?v=_klOYUJCflc,,,720p,no,170,24,4080,2023-01-09,35.170644760131836,auto,61,,370,2143
646,810,LSP,Peruvian,Docente de la UNMSM se pronunció sobre la problemática del acoso sexual,2019-11-28,https://www.youtube.com/watch?v=AKzdHVN2bfQ,,,720p,no,143,24,3432,2023-01-09,34.535749435424805,auto,68,,421,2496
647,810,LSP,Peruvian,El Defensor del Pueblo inauguró la Final Nacional 2019 del Debate Defensorial Universitario,2019-11-28,https://www.youtube.com/watch?v=nGmkH9W17Fs,,,720p,no,829,24,19896,2023-01-09,206.25144004821777,auto,264,,1488,8232
648,810,LSP,Peruvian,Así se vivió la ceremonia de inicio del Debate Defensorial Universitario Final 2019 en la UNMSM,2019-11-28,https://www.youtube.com/watch?v=u3bwoWMjEwo,,,720p,no,506,24,12144,2023-01-09,121.6466474533081,auto,117,,552,3244
649,810,LSP,Peruvian,Rolando Luque informó sobre la participación de mujeres en espacios de diálogo,2019-11-18,https://www.youtube.com/watch?v=n6ghZk0qZ6k,,,720p,no,80,24,1920,2023-01-09,14.360605239868164,auto,33,,204,1198
650,810,LSP,Peruvian,Eliana Revollar resaltó importancia de participación de mujeres en espacios de diálogo,2019-11-18,https://www.youtube.com/watch?v=a48RuawL3OQ,,,720p,no,33,24,792,2023-01-09,6.6338300704956055,auto,12,,79,466
651,810,LSP,Peruvian,El Defensor del Pueblo dio su apreciación sobre la conflictividad social en el país,2019-11-18,https://www.youtube.com/watch?v=G4UA4Rl1ka4,,,720p,no,83,24,1992,2023-01-09,17.555009841918945,auto,22,,113,681
652,810,LSP,Peruvian,"La Comisionada, Paola Bustamante, explica el contexto de territorialidad en los conflictos sociales",2019-11-18,https://www.youtube.com/watch?v=79tEQ_IxXJA,,,720p,no,82,24,1968,2023-01-09,14.681028366088867,auto,28,,165,918
654,810,LSP,Peruvian,Representante de la Defensoría del Pueblo dio detalles de la obra La graduación,2019-11-18,https://www.youtube.com/watch?v=lVZjtkGHgB0,,,720p,no,79,24,1896,2023-01-09,20.105669021606445,auto,31,,185,1134
655,810,LSP,Peruvian,Estudiantes de UNSCH compartieron su experiencia tras participar en Debate Defensorial Universitario,2019-11-18,https://www.youtube.com/watch?v=nkv2d_UXDAw,,,720p,no,37,24,888,2023-01-09,9.806328773498535,auto,17,,103,641
656,810,LSP,Peruvian,Así fue la presentación de la Final 2019 del Debate Defensorial Universitario,2019-11-18,https://www.youtube.com/watch?v=fjfD43U_qM8,,,720p,no,54,24,1296,2023-01-09,12.428868293762207,auto,17,,106,663
658,810,LSP,Peruvian,Integrantes del equipo de la UTEA dieron sus impresiones del Debate Defensorial Universitario,2019-11-14,https://www.youtube.com/watch?v=aY2TGGLy6pg,,,720p,no,45,30,1350,2023-01-09,9.514544486999512,auto,19,,111,707
659,810,LSP,Peruvian,Equipo de la UNJFSC dio a conocer su propuesta en el Debate Defensorial,2019-11-13,https://www.youtube.com/watch?v=TwZo2qiO3eg,,,720p,no,107,30,3210,2023-01-09,20.442306518554688,auto,47,,284,1667
660,810,LSP,Peruvian,Finalistas del Debate Defensorial Universitario Universidad UPAO de La Libertad,2019-11-13,https://www.youtube.com/watch?v=WbheORxh-ao,,,720p,no,132,30,3960,2023-01-09,30.329160690307617,auto,64,,381,2206
661,810,LSP,Peruvian,Ganadores del Debate Defensorial Universitario UNiversidad Católica Santa María de Arequipa,2019-11-13,https://www.youtube.com/watch?v=Aic-oNLmpf0,,,720p,no,76,30,2280,2023-01-09,21.19179630279541,auto,34,,219,1273
662,810,LSP,Peruvian,Intervención del Defensor del Pueblo en 3er Foro Perú en Diálogo,2019-12-11,https://www.youtube.com/watch?v=LjXgVYC7z5U,,,720p,no,2045,30,61350,2023-01-09,299.5943412780762,auto,658,,3790,21160
663,810,LSP,Peruvian,Defensor del Pueblo en Radio Nacional,2019-10-29,https://www.youtube.com/watch?v=6dK8yxtfZJs,,,720p,no,894,30,26820,2023-01-09,43.8709659576416,auto,343,,2122,11967
664,810,LSP,Peruvian,Defensoría del Pueblo pide al TC admitir demanda,2019-10-29,https://www.youtube.com/watch?v=NmVQeeYNj3M,,,720p,no,1286,30,38580,2023-01-09,132.01219654083252,auto,538,,3414,19029
665,810,LSP,Peruvian,Comentarios sobre el informe Defensorial sobre crisis política por el Defensor del Pueblo,2019-10-29,https://www.youtube.com/watch?v=1u2_yT0ZVbg,,,720p,no,814,30,24420,2023-01-09,138.40480518341064,auto,334,,2121,11826
666,810,LSP,Peruvian,Entrevista al Defensor del Pueblo en Exitosa_0,2019-10-25,https://www.youtube.com/watch?v=3zo5nvcwLnM,,,720p,no,751,30,22530,2023-01-09,36.19693660736084,auto,325,,2023,11535
667,810,LSP,Peruvian,TC debe admitir demanda competencial y resguardar ejercicio del poder,2019-10-25,https://www.youtube.com/watch?v=G42e2TsO9R4,,,360p,no,1047,30,31410,2023-01-09,53.909687995910645,auto,410,,2567,14458
669,810,LSP,Peruvian,Estudiantes se prepararon para participar en Debate Defensorial Universitario,2019-10-23,https://www.youtube.com/watch?v=9f5w_vos-V8,,,720p,no,19,30,570,2023-01-09,3.632282257080078,auto,4,,32,186
670,810,LSP,Peruvian,Jefe de la OD La Libertad invita a seguir el Debate Defensorial Universitario,2019-10-23,https://www.youtube.com/watch?v=9371BQ59PRM,,,720p,no,25,30,750,2023-01-09,4.576664924621582,auto,10,,61,376
671,810,LSP,Peruvian,Estudiantes de La Libertad presentaron propuestas para prevenir la violencia hacia niños y mujeres,2019-10-23,https://www.youtube.com/watch?v=I-OJDldlV4g,,,720p,no,97,30,2910,2023-01-09,17.16650390625,auto,33,,227,1217
672,810,LSP,Peruvian,Representante de la UCV cuenta su propuesta para erradicar #DeUnaVezPorTodas la violencia de género,2019-10-22,https://www.youtube.com/watch?v=zYS5jwN5YB4,,,720p,no,50,30,1500,2023-01-09,10.855380058288574,auto,28,,180,1031
673,810,LSP,Peruvian,Representante de Psicología de la UPAO destacó importancia de la salud mental,2019-10-22,https://www.youtube.com/watch?v=Hz11fcyOH2I,,,720p,no,47,30,1410,2023-01-09,10.467421531677246,auto,22,,131,807
674,810,LSP,Peruvian,Equipo de la UPAO presentó la mejor propuesta en el #DebateDefensorial Universitario #LaLibertad,2019-10-22,https://www.youtube.com/watch?v=Lbaos1eyOWE,,,720p,no,31,30,930,2023-01-09,6.312522888183594,auto,15,,95,549
676,810,LSP,Peruvian,Servicio de atención especializada en la Oficina de la Defensoría del Pueblo de Ayacucho,2019-10-21,https://www.youtube.com/watch?v=AnBE16pi4Wc,,,720p,no,101,25,2525,2023-01-09,23.56894588470459,auto,31,,179,880
677,810,LSP,Peruvian,Universitarios y postulantes deben saber estado de proceso de lincenciamiento,2019-10-18,https://www.youtube.com/watch?v=IeqkCup56MU,,,720p,no,79,25,1975,2023-01-09,10.502523422241211,auto,30,,198,1115
678,810,LSP,Peruvian,#JuntosPorLaJunta Jesús Salvá,2019-10-18,https://www.youtube.com/watch?v=AgrC-p1bvGw,,,720p,no,34,30,1020,2023-01-09,6.911248207092285,auto,10,,66,344
679,810,LSP,Peruvian,#JuntosPorLaJunta Jorge Arcela,2019-10-18,https://www.youtube.com/watch?v=VvUx1z4-V3I,,,720p,no,46,30,1380,2023-01-09,10.619162559509277,auto,13,,93,498
680,810,LSP,Peruvian,#JuntosPorLaJunta Jesús Salvá_0,2019-10-18,https://www.youtube.com/watch?v=ibHjKGIgTeI,,,720p,no,34,30,1020,2023-01-09,7.453192710876465,auto,10,,66,344
681,810,LSP,Peruvian,#JuntosPorLaJunta Jorge Arcela_0,2019-10-18,https://www.youtube.com/watch?v=flPVu2plFBM,,,720p,no,46,30,1380,2023-01-09,10.059322357177734,auto,13,,93,498
683,810,LSP,Peruvian,Llegamos a colegios con obra 'El juego no tiene colores' para frenar la violencia,2019-10-17,https://www.youtube.com/watch?v=s7YCllty6mM,,,720p,no,98,30,2940,2023-01-09,27.26593017578125,auto,38,,222,1331
684,810,LSP,Peruvian,Gestionamos que adulta mayor de 100 años tenga por primera vez su DNI,2019-10-17,https://www.youtube.com/watch?v=rnJaxLhP5Gk,,,720p,no,106,30,3180,2023-01-09,25.678975105285645,auto,38,,226,1259
685,810,LSP,Peruvian,Adrián Simons convoca a los mejores abogados a postular a la #JuntaNacionalDeJusticia,2019-10-17,https://www.youtube.com/watch?v=ROz8bsBxpBo,,,720p,no,44,30,1320,2023-01-09,8.313697814941406,auto,12,,71,393
686,810,LSP,Peruvian,Andrés Calderón hace un llamado para formar parte de la #JuntaNacionalDeJusticia,2019-10-17,https://www.youtube.com/watch?v=nURCpfEkgR8,,,720p,no,31,30,930,2023-01-09,6.298282623291016,auto,9,,56,292
687,810,LSP,Peruvian,#JuntosPorLaJunta Adrián Simons,2019-10-17,https://www.youtube.com/watch?v=mQ6-_3Hj1MA,,,720p,no,44,30,1320,2023-01-09,8.331944465637207,auto,12,,72,392
688,810,LSP,Peruvian,#JuntosPorLaJunta Andrés Calderón,2019-10-17,https://www.youtube.com/watch?v=ScAWrs8iRo0,,,720p,no,31,30,930,2023-01-09,6.165738105773926,auto,9,,56,296
689,810,LSP,Peruvian,#JuntosPorLaJunta,2019-10-17,https://www.youtube.com/watch?v=8cLIh0o68LM,,,720p,no,85,30,2550,2023-01-09,20.36998176574707,auto,6,,37,206
690,810,LSP,Peruvian,Cayetana Aljovín hace un llamado para postular por la #JuntaNacionalDeJusticia,2019-10-16,https://www.youtube.com/watch?v=jkZrZrRbqMo,,,720p,no,42,30,1260,2023-01-09,7.8357439041137695,auto,10,,72,373
691,810,LSP,Peruvian,César Azabache hace un llamado a postular por la #JuntaNacionalDeJusticia,2019-10-16,https://www.youtube.com/watch?v=C46IkQlCSzM,,,720p,no,29,30,870,2023-01-09,6.701120376586914,auto,6,,38,207
